"id";"title";"region";"region_id";"district";"population";"founded";"created_at";"updated_at"
"2422";"Янтиковский муниципальный округ; село Янтиково";"Чувашская Республика";"21";"Приволжский федеральный округ";;;"16/12/2022 12:45:11";"16/12/2022 12:45:11"
"2423";"городской округ Салехард; Салехард";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:21";"16/12/2022 12:45:21"
"2424";"городской округ Лабытнанги; Лабытнанги";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:21";"16/12/2022 12:45:21"
"2425";"Приуральский район; посёлок Аксарка";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:21";"16/12/2022 12:45:21"
"2426";"Шурышкарский район; село Мужи";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:22";"16/12/2022 12:45:22"
"2427";"Ямальский район; село Яр-Сале";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:22";"16/12/2022 12:45:22"
"2428";"городской округ Ноябрьск; Ноябрьск";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:23";"16/12/2022 12:45:23"
"2430";"городской округ Новый Уренгой; Новый Уренгой";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:23";"16/12/2022 12:45:23"
"2432";"Красноселькупский район; село Красноселькуп";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:24";"16/12/2022 12:45:24"
"2433";"Тазовский район; посёлок Тазовский";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:24";"16/12/2022 12:45:24"
"2434";"Надымский район; Надым";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:25";"16/12/2022 12:45:25"
"2436";"Пуровский район; Тарко-Сале";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:26";"16/12/2022 12:45:26"
"2437";"городской округ Губкинский; Губкинский";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:26";"16/12/2022 12:45:26"
"2438";"городской округ Муравленко; Муравленко";"Тюменская область";"72";"Уральский федеральный округ";;;"16/12/2022 12:45:26";"16/12/2022 12:45:26"
"2444";"Некоузский район; село Новый Некоуз";"Ярославская область";"76";"Центральный федеральный округ";;;"16/12/2022 12:45:29";"16/12/2022 12:45:29"
"2445";"Некрасовский район; рабочий посёлок Некрасовское";"Ярославская область";"76";"Центральный федеральный округ";;;"16/12/2022 12:45:30";"16/12/2022 12:45:30"
"2446";"Большесельский район; село Большое Село";"Ярославская область";"76";"Центральный федеральный округ";;;"16/12/2022 12:45:31";"16/12/2022 12:45:31"
"2447";"Борисоглебский район; рабочий посёлок Борисоглебский";"Ярославская область";"76";"Центральный федеральный округ";;;"16/12/2022 12:45:32";"16/12/2022 12:45:32"
"2448";"Брейтовский район; село Брейтово";"Ярославская область";"76";"Центральный федеральный округ";;;"16/12/2022 12:45:32";"16/12/2022 12:45:32"
